id_orgao,ano_licitacao,nr_licitacao,nr_item,ds_item,qt_itens_licitacao,sg_unidade_medida,vl_unitario_homologado,vl_total_homologado
72800,2019,1,31,"REQUEIJÃO CREMOSO TRADICIONAL, COM VALIDE DE NO MÍNIMO 6 MESES EMBALAGEM DE 200 GR.",70.00,KG,"",""
72800,2019,1,32,"SUCO DE UVA INTEGRAL 1,5 L",350.00,UN,"",""
72800,2019,1,33,"TEMPERO VERDE maço contendo cebolinha e salsinha, folhas íntegras, frescas.",300.00,MOL,"",""
72800,2019,1,34,"VOVÓ SENTADA: PRODUZIDO PELA AGROINDÚSTRIA FAMILIAR A PARTIR DE MATÉRIA PRIMA SÃ E LIMPA E ESTAR EM PERFEITO ESTADO DE CONSERVAÇÃO. APARÊNCIA: MASSA BEM ASSADA. COR, CHEIRO E SABOR PRÓPRIO, NÃO PODENDO APRESENTAR EXCESSO DE DUREZA E NEM SE APRESENTAR QUEBRADIÇO. VALIDADE DE, NO MÍNIMO, 180 DIAS, (EMBALAGEM 500G).",50.00,KG,"",""
72800,2019,1,4,BEBIDA LÁCTEA EMBALAGEM DE 900 G,250.00,UN,"",""
72800,2019,1,5,"BERGAMOTA PONCÃ , BOA QUALIDADE, TAMANHO MÉDIO E MÉDIA MATURAÇÃO",50.00,KG,"",""
72800,2019,1,6,BETERRABA,150.00,KG,"",""
72800,2019,1,7,BISCOITO COLONIAL,250.00,PAC,"",""
72800,2019,1,8,BOLO TIPO CASEIRO,380.00,KG,"",""
72800,2019,1,9,BRÓCOLIS,250.00,UN,"",""
57100,2019,2,14,"Beterraba peso min 1,0 Kg atado",700.00,MOL,"",""
57100,2019,2,35,"Feijão Preto, Tipo 1",8550.00,KG,"",""
57100,2019,2,59,Rúcula  peso min 200g/ atado,1000.00,MOL,"",""
57100,2019,2,28,Doce de Leite 400g,800.00,POT,"",""
57100,2019,2,5,Abóbora Italiana,400.00,KG,"",""
57100,2019,2,29,Ervilha  debulhada embalag. 500 g  junho a Novembro,400.00,KG,"",""
57100,2019,2,55,Queijo Mussarela ( inteiro e fatiado ),2000.00,KG,"",""
57100,2019,2,23,Cebolinha Verde peso mínimo 100g/atado,1200.00,MOL,"",""
57100,2019,2,61,Suco de Amora Orgânico l Lt,1500.00,L,"",""
57100,2019,2,53,Queijo Colonial Temperado,400.00,KG,"",""
57100,2019,2,56,Queijo Tipo Ricota,200.00,KG,"",""
57100,2019,2,62,"Suco de Uva  branca 1,5 Lt",3000.00,L,"",""
57100,2019,2,12,Bebida Látea  Embal. de 1 Litro,2000.00,L,"",""
57100,2019,2,21,Brócolis Ramoso peso mínimo 500 g/atado,800.00,MOL,"",""
57100,2019,2,6,Acelga peso mínimo 500 g/ atado,900.00,MOL,"",""
57100,2019,2,22,Cebola,900.00,KG,"",""
57100,2019,2,36,Geleia de Amora Orgânica pote  400 g,620.00,POT,"",""
57100,2019,2,7,Alface peso mínimo 300 g/unid.,1200.00,UN,"",""
57100,2019,2,26,Couve Flor peso Min 500 g Unid,600.00,KG,"",""
57100,2019,2,31,Extrato de tomate lata 600 g,1140.00,UN,"",""
57100,2019,2,41,Leite integral UHT,10000.00,L,"",""
57100,2019,2,46,Moranguinho,600.00,KG,"",""
57100,2019,2,64,"Suco de Uva Tinto  1,5 Lt",3000.00,L,"",""
57100,2019,2,38,Iogurte ( natural e c/sabores),2000.00,L,"",""
57100,2019,2,33,"Feijão Carioca, Tipo 1",1700.00,KG,"",""
57100,2019,2,58,Radite peso min 200g/atado,700.00,MOL,"",""
57100,2019,2,65,Tomate gaúcho,4000.00,KG,"",""
57100,2019,2,20,Bolacha Colonial de Nata – 400 g,500.00,PAC,"",""
57100,2019,2,60,Salsa peso min 100g / atado,1000.00,MOL,"",""
57100,2019,2,49,Pepino Salada,500.00,KG,"",""
57100,2019,2,66,Uva ( Tinta e Branca de Mesa ),500.00,KG,"",""
57100,2019,2,2,Abóbora  de Pescoço,100.00,KG,"",""
57100,2019,2,8,Arroz Branco Polido Tipo I,7000.00,KG,"",""
57100,2019,2,43,Mel puro ( ápis melífera ) pote 1 Kg,375.00,POT,"",""
57100,2019,2,50,Pera ( asiática ),1000.00,KG,"",""
57100,2019,2,27,Cuca Colonial Diversos Sabores,270.00,UN,"",""
57100,2019,2,39,Laranja ( suco e Mesa ),1500.00,KG,"",""
57100,2019,2,16,Bolacha Colonial de Chocolate – 170 g,1200.00,PAC,"",""
57100,2019,2,40,"Leite em pó, integral, instantâneo, 400g",2000.00,PAC,"",""
57100,2019,2,47,Mostarda atado de no min 300g,600.00,MOL,"",""
57100,2019,2,48,Ovos Vermelho Tipo 1,60.00,DZ,"",""
57100,2019,2,57,Rabanete peso min 300 g / atado,200.00,MOL,"",""
57100,2019,2,4,Abóbora de Tronco,400.00,KG,"",""
57100,2019,2,9,Arroz Integral Tipo I,100.00,KG,"",""
57100,2019,2,10,Arroz Polido tipo 1 LF a vácuo,600.00,KG,"",""
57100,2019,2,63,Suco de Uva tinto Orgânico  l Lt,3000.00,L,"",""
57100,2019,2,34,Feijão Miudo Verde Debulhado,500.00,KG,"",""
57100,2019,2,15,Bolacha Colonial de Amido de Milho -  300 g,680.00,PAC,"",""
57100,2019,2,30,Espinafre peso mínimo 500 g/ atado,600.00,MOL,"",""
57100,2019,2,18,Bolacha Colonial de Manteiga –   380 g,550.00,PAC,"",""
57100,2019,2,1,Abóbora Cabutiá,1000.00,KG,"",""
57100,2019,2,42,Mandioca descascada,1000.00,KG,"",""
57100,2019,2,44,Milho Verde 3 espigas p/pcte,2400.00,PAC,"",""
57100,2019,2,25,Couve manteiga peso mínimo 300 g/atado,1500.00,MOL,"",""
57100,2019,2,3,Abobora Moranga,400.00,KG,"",""
57100,2019,2,13,Bergamota,800.00,KG,"",""
57100,2019,2,11,Batata Doce,600.00,KG,"",""
57100,2019,2,19,Bolacha Colonial de Milho 300g,680.00,PAC,"",""
57100,2019,2,52,Queijo Colonial ( inteiro e fatiado ),800.00,KG,"",""
57100,2019,2,54,Queijo Minas Frescal,200.00,KG,"",""
57100,2019,2,17,Bolacha Colonial de Coco – 300 g,680.00,PAC,"",""
57100,2019,2,37,Geleia de Uva Orgânica pote 400 g,620.00,POT,"",""
57100,2019,2,24,Cenoura,1100.00,KG,"",""
57100,2019,2,32,"Farinha de Milho, Média tipo 1",800.00,KG,"",""
57100,2019,2,45,Moganga,500.00,KG,"",""
57100,2019,2,51,Pimentão Verde,300.00,KG,"",""
77600,2019,27,1,"ABROBIMHA TIPO ITALIANA, DE QUALIDADE, CASCA SÃ, SEM CORTES,",70.00,KG,"",""
77600,2019,27,2,"ALFACE ORGÂNICA, DE QUALIDADE, SEM FOLHAS MACHUCADAS OU ESTR",200.00,UN,"",""
77600,2019,27,3,"BATATA DOCE ORGÂNICA, DE QUALIDADE, CASCA SÃ, SEM RACHADURAS",80.00,KG,"",""
77600,2019,27,4,"BERGAMOTA, DE PRIMEIRA QUALIDADE, COM CASCA SÃ, SEM RUPTURAS",80.00,KG,"",""
77600,2019,27,5,"BETERRABA DE BOA QUALIDADE, LIVRE DE MANCHAS, MACHUCADURAS,",80.00,KG,"",""
77600,2019,27,6,"BROCOLIS, DE BOA QUALIDADE, APRESUNTANDO COLORAÇÃO UNIFORME,",80.00,UN,"",""
77600,2019,27,7,"CENOURA, TAMANHO MÉDIO, LISA, SEM BROTOS, RACHADURAS OU OUTR",120.00,KG,"",""
77600,2019,27,8,"COUVE FLOR, COR UNIFORME, SEM BOLORES OU OUTROS DEFEITOS QUE",80.00,UN,"",""
77600,2019,27,9,"EXTRATO DE TOMATE, CONECENTRADO, ORGÂNICO, EMBALAGEM APROXIM",40.00,UN,"",""
77600,2019,27,10,"INHAME, DE QUALIDADE, SEM RACHADURAS OU DEFEITOS QUE PREJUDI",40.00,KG,"",""
77600,2019,27,11,"LARANJA ORGÂNICA, DE QUALIDADE, SEM MACHUCADURAS OU OUTROS D",120.00,KG,"",""
77600,2019,27,12,"MORANGA/ABÓBORA CABOTIÁ, CASCA SÃ, SEM CORTES, AMASSAMENTOS,",100.00,KG,"",""
77600,2019,27,13,"POLPA DE JUÇARA, ORGÂNICO, CONGELADO, EMBALAGEM ADEQUADA E Í",20.00,KG,"",""
77600,2019,27,14,"POLPA DE MARACUJÁ ORGÂNICO, CONGELADO, EMBALAGEM ADEQUADA E",10.00,KG,"",""
77600,2019,27,15,"POLPA DE AMORA, ORGÂNICO, CONGELADA, EMBALAGEM ADEQUADA E ÍN",20.00,UN,"",""
77600,2019,27,16,"POLPA DE GOIABA ORGÂNICA, CONGELADA, EMBALAGEM ADEQUADA E ÍN",10.00,UN,"",""
77600,2019,27,17,"REPOLHO VERDE, NOVO, DE PRIMEIRA QUALIDADE, FOLHAS SÃS, SEM",60.00,KG,"",""
77600,2019,27,18,"TEMPERO VERDE (SALSA/CEBOLINHA), FOLHAS VERDES, SEM DEFEITOS",80.00,MOL,"",""
77600,2019,27,19,"SUCO DE UVA INTEGRA ORGÂNICO, SEM AÇÚCAR NA COMPOSIÇÃO,  ACO",50.00,L,"",""
54400,2019,4,1,"ALFACE, lisa ou crespa, fresca...Conforme descrição do Item 1 do Anexo I do Edital.",1486.00,KG,"",""
54400,2019,4,2,"AIPIM/MANDIOCA, de polpa branca ou amarelada...Conforme descrição do Item 2 do Anexo I do Edital.",1853.00,KG,"",""
54400,2019,4,3,"BANANA PRATA, tipo especial, categoria 1...Conforme descrição do Item 3 do Anexo I do Edital.",36070.00,KG,"",""
54400,2019,4,4,"BETERRABA, de boa qualidade, firmes...Conforme descrição do Item 4 do Anexo I do Edital.",3800.00,KG,"",""
54400,2019,4,5,"BRÓCOLIS HIBRIDO, minimamente processado...Conforme descrição do Item 5 do Anexo I do Edital.",3807.00,KG,"",""
54400,2019,4,6,"CENOURA, de classe média, tipo 2 ou especial...Conforme descrição do Item 6 do Anexo I do Edital.",6928.00,KG,"",""
54400,2019,4,7,"COUVE-FLOR, fresca, de boa qualidade...Conforme descrição do Item 7 do Anexo I do Edital.",2730.00,KG,"",""
54400,2019,4,8,"COUVE, minimamente processada, higienizada...Conforme descrição do Item 8 do Anexo I do Edital.",900.00,KG,"",""
54400,2019,4,9,"ESPINAFRE, de cor verde, com folhas frescas e firmes...Conforme descrição do Item 9 do Anexo I do Edital.",376.00,KG,"",""
54400,2019,4,10,"LARANJA, tipo I de classe média, de boa qualidade...Conforme descrição do Item 10 do Anexo I do Edital.",34668.00,KG,"",""
54400,2019,4,11,"LIMÃO TAITI, sub-grupo casca escura lisa...Conforme descrição do Item 11 do Anexo I do Edital.",1151.00,KG,"",""
54400,2019,4,12,"MORANGO, com maturação comercial uniforme...Conforme descrição do Item 12 do Anexo I do Edital.",6197.00,KG,"",""
54400,2019,4,13,"PÊSSEGO, em calda, em cubos, sem corantes e aromatizantes...Conforme descrição do Item 13 do Anexo I do Edital.",2182.00,KG,"",""
54400,2019,4,14,"PÊSSEGO de polpa amarela, categoria extra, classe 5...Conforme descrição do Item 14 do Anexo I do Edital.",2012.00,KG,"",""
54400,2019,4,15,"REPOLHO VERDE de boa qualidade, de tamanho médio de aproximadamente 1,5 à 02 quilos...Conforme descrição do Item 15 do Anexo I do Edital.",2012.00,KG,"",""
54400,2019,4,16,"SALSA VERDE, higienizada, picada e congelada...Conforme descrição do Item 16 do Anexo I do Edital.",76.00,KG,"",""
73700,2019,28,1,ABOBRINHA,250.00,KG,"",""
73700,2019,28,2,AIPIM DESCASCADO,500.00,KG,"",""
73700,2019,28,3,ALFACE LISA / CRESPA,500.00,UN,"",""
73700,2019,28,4,"ARROZ BENEFICIADO, GRÃO LONGO, TIPO 01",1300.00,KG,"",""
73700,2019,28,5,"ARROZ BENEFICIADO, GRAO CURTO, TIPO 1",25.00,KG,"",""
73700,2019,28,6,BATATA  DOCE,600.00,KG,"",""
73700,2019,28,7,BEBIDA LACTEA,600.00,UN,"",""
73700,2019,28,8,BERGAMOTA COMUM,20.00,CX,"",""
73700,2019,28,9,BETERRABA,300.00,KG,"",""
73700,2019,28,10,BISCOITO CASEIRO,500.00,KG,"",""
73700,2019,28,11,BROCOLIS,400.00,UN,"",""
73700,2019,28,12,CEBOLA,500.00,KG,"",""
73700,2019,28,13,CENOURA,300.00,KG,"",""
73700,2019,28,14,CHUCHU,200.00,KG,"",""
73700,2019,28,15,COUVE FLOR,300.00,UN,"",""
73700,2019,28,16,COUVE VERDE IN NATURA,500.00,KG,"",""
73700,2019,28,17,DOCE DE FRUTAS,250.00,UN,"",""
73700,2019,28,18,DOCE DE LEITE,300.00,UN,"",""
73700,2019,28,19,ESPINAFRE,300.00,UN,"",""
73700,2019,28,20,FEIJAO PRETO TIPO 1,600.00,KG,"",""
73700,2019,28,21,LARANJA,20.00,CX,"",""
73700,2019,28,22,MACARRÃO TIPO CASEIRO,300.00,KG,"",""
73700,2019,28,23,MORANGA,500.00,UN,"",""
73700,2019,28,24,MORANGO,300.00,UN,"",""
73700,2019,28,25,PÃO DOCE TIPO MASSINHA,1200.00,KG,"",""
73700,2019,28,26,REPOLHO VERDE,500.00,UN,"",""
73700,2019,28,27,RUCULA,300.00,MOL,"",""
73700,2019,28,28,SUCO DE UVA CONCENTRADO,2000.00,UN,"",""
73700,2019,28,29,TEMPERO VERDE,400.00,MOL,"",""
49600,2019,29,1,Alface,180.00,UN,"",""
49600,2019,29,2,"Beterraba,  tamanho médio de qualidade",165.00,KG,"",""
49600,2019,29,3,Carne Moída  bovina,601.00,KG,"",""
49600,2019,29,4,Carne de frango móida emb. de 1 kg,110.00,KG,"",""
49600,2019,29,5,"Carne de Frango (sobre coxa) congelada, protegida por",242.00,KG,"",""
49600,2019,29,6,Carne bovina sem osso picada,260.00,KG,"",""
49600,2019,29,7,Carne suina  sem osso,48.00,KG,"",""
49600,2019,29,8,Repolho  tamanho grrande,278.00,KG,"",""
49600,2019,29,9,Feijão,100.00,KG,"",""
49600,2019,29,10,"Cenoura de tamanho médio, sem manchas escuras",135.00,KG,"",""
49600,2019,29,11,Mandioca,190.00,KG,"",""
49600,2019,29,12,Tempero Verde,270.00,PAC,"",""
49600,2019,29,13,Couve folha,105.00,PAC,"",""
49600,2019,29,14,File de peixe,180.00,KG,"",""
49600,2019,29,15,Ovos,475.00,DZ,"",""
49600,2019,29,16,Couve flor,90.00,UN,"",""
49600,2019,29,17,Brócolis,90.00,UN,"",""
49600,2019,29,18,Abobrinha verde,45.00,KG,"",""
49600,2019,29,19,polpa de fruta,156.00,KG,"",""
49600,2019,29,20,Peito de frango com osso,138.00,KG,"",""
49600,2019,29,21,Peito de frango sem osso,336.00,KG,"",""
49600,2019,29,22,Chuchu  de qualidade sem brotos e sinais de deteriorização,45.00,KG,"",""
49600,2019,29,23,laranja umbigo,36.00,KG,"",""
49600,2019,29,24,Vagem,45.00,KG,"",""
49600,2019,29,25,Moranga descascada,45.00,KG,"",""
44000,2019,29,1,CENOURA,206.00,KG,"",""
44000,2019,29,2,BETERRABA,180.00,KG,"",""
44000,2019,29,3,BATATA DOCE,240.00,KG,"",""
44000,2019,29,4,ALFACE,500.00,UN,"",""
44000,2019,29,5,MANDIOCA,250.00,KG,"",""
44000,2019,29,6,CHUCHU,120.00,KG,"",""
44000,2019,29,7,ABOBRINHA,65.00,KG,"",""
44000,2019,29,8,ABOBORA,120.00,KG,"",""
44000,2019,29,9,BROCOLIS.,60.00,KG,"",""
44000,2019,29,10,COUVE FLOR.,50.00,KG,"",""
44000,2019,29,11,MORANGA.,80.00,KG,"",""
44000,2019,29,12,TEMPERO VERDE. MAÇO,150.00,UN,"",""
44000,2019,29,13,MASSA CASEIRA.,220.00,KG,"",""
44000,2019,29,14,FEIJÃO PRETO,250.00,KG,"",""
44000,2019,29,15,BOLACHA CASEIRA,400.00,KG,"",""
44000,2019,29,16,REPOLHO KG,200.00,KG,"",""
44000,2019,29,17,SUCO DE LARANJA CONGELADO LT,170.00,L,"",""
44000,2019,29,18,TOMATE HIDROPONICO,300.00,KG,"",""
44000,2019,29,19,COUVE CHINESA,50.00,UN,"",""
44000,2019,29,20,SUCO DE UVA CONGELADO LT,170.00,L,"",""
44000,2019,29,21,ABOBRINHA VERDE,15.00,KG,"",""
45000,2019,111,23,"LIMÃO TAITI:a) de boa qualidade;b) tamanho médio;c) ter formato arredondado;d) ter coloração verde;e) ter casca média, lisa a ligeiramente rugosa;f) de colheita recente;g) polpa esbranquiçada e suculenta;h) em condições adequadas e bem desenvolvido;i) ter tamanho, cor e conformação uniformes;j) isenta de sujidade e resíduos de fertilizantes;k) estar ausente de ataque de pragas e doenças;l) deverá apresentar grau de maturação tal que permita suportar a manipulação, o transporte e a conservação em condições adequadas para o consumo;m) não deverá estar danificada por quaisquer lesões de origem física, mecânica ou biológica que afeta sua aparência;o) a polpa e o pedúnculo (quando houver) deverão se apresentar intactos e firmes;p) não deverá estar em contato com papel não adequado (reciclado, jornais, revistas e similares), papelão ou plástico reciclado;q) acondicionados em embalagem plástica, resistente e atóxica;r) apresentação: unidade com peso médio de 100 g.",885.00,KG,"",""
45000,2019,111,24,"LOURO:a) de boa qualidade;b) em folhas vistosas;c) ter coloração verde pardacenta/verde-escura;d) em condições adequadas e bem desenvolvida;e) ter tamanho, cor e conformação uniformes;f) de colheita recente;g) isenta de sujidade e resíduos de fertilizantes;h) estar ausente de ataque de pragas e doenças;i) não deverá estar danificada por quaisquer lesões de origem física, mecânica ou biológica que afeta sua aparência;j) não deverá estar em contato com papel não adequado (reciclado, jornais, revistas e similares), papelão ou plástico reciclado;k) acondicionadas em embalagem plástica, resistente e atóxica;l) apresentação: maços com 150 g.",564.00,UN,"",""
45000,2019,111,25,"MAÇÃ NACIONAL FUJI:a) de boa qualidade;b) categoria II;c) boa definição superficial;d) coloração vermelha rajada opaca com cor de fundo esverdeado;e) em condições adequadas e bem desenvolvida;f) ter tamanho, cor e conformação uniformes;g) isenta de sujidade e resíduos de fertilizantes;h) estar ausente de ataque de pragas e doenças;i) deverá apresentar grau de maturação tal que permita suportar a manipulação, o transporte e a conservação em condições adequadas para o consumo;j) não deverá estar danificada por quaisquer lesões de origem física, mecânica ou biológica que afeta sua aparência;k) a polpa e o pedúnculo (quando houver) deverão se apresentar intactos e firmes;l) não deverá estar em contato com papel não adequado (reciclado, jornais, revistas e similares), papelão ou plástico reciclado;m) acondicionadas em caixas de papelão com, no máximo, 18 kg, encarteladas ou em caixas plásticas vazadas devidamente higienizadas com, no máximo, 15 kg;n) apresentação: unidades com peso variando entre 110 e 120 g.",33238.00,KG,"",""
45000,2019,111,26,"MILHO VERDE:a) de boa qualidade;b) totalmente descascado;c) grãos dentados amarelos;d) grãos uniformes, inteiros e íntegros;e) espigas longas e cilíndricas;f) boa granação;g) de colheita recente;h) em condições adequadas e bem desenvolvido;i) ter tamanho e conformação uniformes;j) isenta de sujidade e resíduos de fertilizantes;k) estar ausente de ataque de pragas e doenças;l) não deverá estar danificada por quaisquer lesões de origem física, mecânica ou biológica que afeta sua aparência;m) não deverá estar em contato com papel não adequado (reciclado, jornais, revistas e similares), papelão ou plástico reciclado;n) acondicionados em embalagem plástica, descartável, atóxica, transparente e resistente;o) apresentação: espigas maiores que 15 cm de comprimento. ",426.00,UN,"",""
45000,2019,111,27,"MORANGA CABOTIÁ:a) de boa qualidade;b) ter coloração verde-escura;c) casca grossa, rugosa e dura;d) polpa de coloração amarelo-alaranjada, espessa e enxuta;e) de colheita recente;f) em condições adequadas, madura e bem desenvolvida;g) ter tamanho, cor e conformação uniformes;h) isenta de sujidade e resíduos de fertilizantes;i) estar ausente de ataque de pragas e doenças;j) não deverá estar danificada por quaisquer lesões de origem física, mecânica ou biológica que afeta sua aparência;k) a polpa e o pedúnculo (quando houver) deverão se apresentar intactos e firmes;l) não deverá estar em contato com papel não adequado (reciclado, jornais, revistas e similares), papelão ou plástico reciclado;m) acondicionada em caixas plásticas vazadas devidamente higienizada com, no máximo, 20 kg;n) apresentação: unidades com peso médio de 2 kg.",4931.00,KG,"",""
45000,2019,111,28,"OVOS DE GALINHA:a) brancos ou vermelhos;b) tamanho médio;c) selecionados;d) frescos;e) com boa aparência;f) isento de rachaduras, manchas, fungos, substâncias tóxicas e sujidade;g) cor, odor e aspectos característicos;h) acondicionados em embalagem apropriada, resistente, não reutilizadas, contendo as seguintes informações: identificação do fornecedor, data de fabricação, prazo de validade e Registro no Ministério da Agricultura.",9552.00,DZ,"",""
